Gender,Birthday,Location,Days Watched,Watching,Completed,On Hold,Plan to Watch,Total Entries,Rewatched,Episodes Watched,Country,ISO3_Code
Female,1992-10-06 00:00:00+00:00,TorontoCanada,15.5,0.0,52.0,3.0,24.0,79.0,0.0,970.0,Canada,CAN
Female,1989-07-25 00:00:00+00:00,USA,43.7,5.0,101.0,0.0,31.0,140.0,0.0,2560.0,USA,USA
Male,1985-02-19 00:00:00+00:00,BrusselsBelgium,89.9,658.0,293.0,0.0,1862.0,2817.0,0.0,5391.0,Belgium,BEL
Male,1991-03-07 00:00:00+00:00,NRWGermany,17.0,12.0,13.0,0.0,4.0,29.0,14.0,1015.0,Germany,DEU
Male,1993-05-27 00:00:00+00:00,texas,180.8,4.0,417.0,0.0,129.0,577.0,14.0,10532.0,texas,USA
Female,1991-11-22 00:00:00+00:00,KingstonOnatrio,0.3,0.0,1.0,1.0,0.0,2.0,0.0,17.0,Onatrio,Invalid country name
Female,1986-01-23 00:00:00+00:00,underaroof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,underaroof,Invalid country name
Male,1990-03-13 00:00:00+00:00,Arizona,94.6,11.0,223.0,60.0,44.0,339.0,0.0,5586.0,USA,USA
Male,1990-11-29 00:00:00+00:00,IrvineCalifornia,118.4,19.0,267.0,22.0,1.0,337.0,26.0,7077.0,USA,USA
Male,1983-03-10 00:00:00+00:00,OverlandParkKS,136.4,8.0,671.0,14.0,53.0,797.0,0.0,8564.0,USA,USA
Female,1990-09-16 00:00:00+00:00,Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,USA
Female,1989-10-20 00:00:00+00:00,NSWAustralia,25.9,4.0,42.0,9.0,9.0,74.0,23.0,1506.0,Australia,AUS
Male,1992-03-01 00:00:00+00:00,Philippines,118.6,16.0,405.0,59.0,24.0,559.0,7.0,6997.0,Philippines,PHL
Male,1985-01-16 00:00:00+00:00,LatviaRiga,20.4,14.0,38.0,1.0,1.0,54.0,0.0,1208.0,Riga,LVA
Female,1985-06-08 00:00:00+00:00,MA,22.6,6.0,118.0,19.0,10.0,202.0,0.0,1273.0,USA,USA
Male,1987-08-13 00:00:00+00:00,Philippines,5.1,5.0,5.0,0.0,1.0,11.0,0.0,305.0,Philippines,PHL
Male,1987-08-09 00:00:00+00:00,Israel,43.4,5.0,104.0,19.0,552.0,828.0,24.0,2628.0,Israel,ISR
Female,1992-10-04 00:00:00+00:00,BudapestHungary,38.9,4.0,78.0,10.0,26.0,120.0,0.0,2444.0,Hungary,HUN
Female,1990-04-21 00:00:00+00:00,Singapore,41.3,11.0,86.0,3.0,97.0,203.0,0.0,2453.0,Singapore,SGP
Male,1989-07-14 00:00:00+00:00,Scotland,16.6,0.0,19.0,0.0,0.0,19.0,0.0,991.0,Scotland,GBR
Female,1989-11-06 00:00:00+00:00,AdelaideAustralia,23.5,1.0,81.0,3.0,13.0,100.0,1.0,1388.0,Australia,AUS
Male,1988-11-06 00:00:00+00:00,Busan,145.0,3.0,54.0,2.0,0.0,59.0,108.0,8226.0,KOR,KOR
Female,1991-11-01 00:00:00+00:00,HertenNRWD,51.8,16.0,52.0,8.0,0.0,76.0,0.0,3036.0,HertenNRWD,Invalid country name
Male,1991-09-29 00:00:00+00:00,UK,42.6,14.0,103.0,10.0,0.0,139.0,3.0,2544.0,GBR,GBR
Male,1987-03-11 00:00:00+00:00,TrondheimNorway,62.9,9.0,183.0,3.0,1.0,292.0,14.0,3732.0,Norway,NOR
Female,1992-10-14 00:00:00+00:00,SatildeoPauloBrasil,19.0,6.0,24.0,5.0,4.0,39.0,8.0,1176.0,Brasil,Invalid country name
Male,1989-06-13 00:00:00+00:00,UK,99.1,15.0,178.0,26.0,6.0,253.0,22.0,5961.0,GBR,GBR
Male,1990-09-15 00:00:00+00:00,Latvia,34.8,1.0,138.0,10.0,113.0,269.0,0.0,2089.0,Latvia,LVA
Male,1982-07-28 00:00:00+00:00,SanAntonioTx,273.7,12.0,749.0,8.0,131.0,988.0,62.0,16568.0,Tx,Invalid country name
Male,1988-03-01 00:00:00+00:00,Gdynia,120.9,3.0,310.0,12.0,13.0,342.0,0.0,7125.0,POL,POL
Male,1990-09-04 00:00:00+00:00,WA,108.7,18.0,362.0,17.0,1.0,456.0,0.0,6488.0,USA,USA
Male,1991-07-26 00:00:00+00:00,Lithuania,77.0,59.0,188.0,22.0,50.0,339.0,30.0,4551.0,Lithuania,LTU
Male,1993-04-29 00:00:00+00:00,PeruMass,1.8,3.0,0.0,0.0,0.0,3.0,0.0,109.0,Mass,ITA
Female,1994-05-02 00:00:00+00:00,malgaspain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,malgaspain,Invalid country name
Female,1988-02-26 00:00:00+00:00,CedarCityUtah,9.2,0.0,3.0,0.0,0.0,3.0,30.0,519.0,USA,USA
Female,1992-11-17 00:00:00+00:00,lexingtonkentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lexingtonkentucky,Invalid country name
Female,1991-09-12 00:00:00+00:00,Behindyou,13.4,35.0,42.0,1.0,25.0,115.0,1.0,748.0,Behindyou,Invalid country name
Male,1989-06-01 00:00:00+00:00,ChandlerArizona,145.4,7.0,428.0,7.0,27.0,955.0,25.0,8689.0,USA,USA
Male,1980-08-03 00:00:00+00:00,TeresoacutepolisRJ,2.5,1.0,6.0,0.0,16.0,23.0,6.0,130.0,TeresoacutepolisRJ,Invalid country name
Male,1989-09-26 00:00:00+00:00,RaleighNorthCarolina,24.1,1.0,110.0,0.0,4.0,118.0,0.0,1348.0,Carolina,USA
Male,1987-11-22 00:00:00+00:00,brooklynnewyork,9.6,12.0,16.0,3.0,16.0,50.0,0.0,571.0,brooklynnewyork,Invalid country name
Female,1993-02-16 00:00:00+00:00,SanFranciscocalifornia,24.2,6.0,4.0,2.0,6.0,18.0,40.0,6027.0,Franciscocalifornia,Invalid country name
Female,1993-08-03 00:00:00+00:00,NewportOregon,11.6,0.0,3.0,0.0,0.0,3.0,3.0,694.0,USA,USA
Male,1990-12-11 00:00:00+00:00,VancouverBritishColumbia,28.6,2.0,16.0,1.0,1.0,20.0,85.0,1696.0,Columbia,CAN
Male,1980-12-08 00:00:00+00:00,TigardORUSA,249.2,16.0,1267.0,37.0,76.0,1525.0,4.0,15601.0,USA,USA
Male,1991-01-13 00:00:00+00:00,Norway,134.2,22.0,328.0,0.0,105.0,469.0,1.0,8010.0,Norway,NOR
Male,1992-03-02 00:00:00+00:00,Israel,38.3,8.0,76.0,2.0,2.0,89.0,0.0,2263.0,Israel,ISR
Female,1990-08-31 00:00:00+00:00,TheNetherlands,42.7,3.0,57.0,7.0,10.0,79.0,56.0,2520.0,Netherlands,NLD
Male,1989-03-09 00:00:00+00:00,BeverenOostVlaanderen,19.4,4.0,32.0,1.0,23.0,63.0,0.0,1145.0,Vlaanderen,BEL
Male,1989-10-23 00:00:00+00:00,Singapore,42.3,5.0,63.0,4.0,9.0,82.0,87.0,2559.0,Singapore,SGP
Male,1986-03-12 00:00:00+00:00,VantaaFinland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,FIN
Male,1990-08-05 00:00:00+00:00,Vaumlsterarings,168.4,40.0,308.0,91.0,37.0,481.0,53.0,10016.0,Vaumlsterarings,Invalid country name
Male,1988-01-12 00:00:00+00:00,MalaysiaPiratedCountry,190.0,42.0,441.0,46.0,40.0,593.0,82.0,11326.0,Country,GBR
Male,1982-01-28 00:00:00+00:00,TopekaKansas,14.6,13.0,63.0,2.0,74.0,152.0,0.0,831.0,USA,USA
Female,1989-12-02 00:00:00+00:00,RussiaMoscow,32.0,6.0,104.0,19.0,40.0,178.0,20.0,1882.0,RUS,RUS
Female,1992-04-14 00:00:00+00:00,Canada,32.1,1.0,14.0,2.0,22.0,43.0,13.0,1938.0,Canada,CAN
Female,1994-01-04 00:00:00+00:00,MO,65.8,16.0,143.0,7.0,430.0,612.0,7.0,4012.0,USA,USA
Female,1987-07-28 00:00:00+00:00,us,176.7,13.0,535.0,92.0,258.0,1000.0,1.0,10516.0,us,USA
Female,1990-11-14 00:00:00+00:00,TroyMichigan,0.8,1.0,2.0,0.0,1.0,4.0,0.0,51.0,USA,USA
Male,1987-07-02 00:00:00+00:00,Rotterdam,27.3,15.0,45.0,6.0,78.0,171.0,3.0,1624.0,NLD,NLD
Male,1983-12-17 00:00:00+00:00,Brasil,326.8,11.0,1829.0,7.0,32.0,1970.0,0.0,19511.0,Brasil,Invalid country name
Female,1980-01-01 00:00:00+00:00,NewYorkNewYork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR,GBR
Female,1973-02-21 00:00:00+00:00,mass,0.1,0.0,1.0,0.0,3.0,4.0,0.0,1.0,mass,ITA
Male,1984-11-01 00:00:00+00:00,ParisFrance,205.0,1062.0,723.0,140.0,72.0,2067.0,0.0,12612.0,France,FRA
Male,1988-11-24 00:00:00+00:00,HomeSweetHome,39.6,5.0,129.0,0.0,41.0,178.0,0.0,2404.0,Home,Invalid country name
Female,1994-10-31 00:00:00+00:00,Texas,1.7,0.0,1.0,0.0,0.0,1.0,1.0,13056.0,USA,USA
Male,1982-02-23 00:00:00+00:00,PA,7.5,2.0,22.0,4.0,6.0,34.0,1.0,2468.0,USA,USA
Female,1988-06-24 00:00:00+00:00,NewJersey,7.6,7.0,27.0,6.0,45.0,87.0,2.0,457.0,Jersey,JEY
Male,1992-03-19 00:00:00+00:00,MexicoCity,12.0,3.0,44.0,1.0,2.0,50.0,0.0,694.0,City,KAZ
Male,1991-05-19 00:00:00+00:00,NewZealand,83.8,8.0,328.0,13.0,331.0,711.0,45.0,5237.0,Zealand,NZL
Female,1984-11-03 00:00:00+00:00,FresnoCA,21.1,6.0,36.0,0.0,0.0,42.0,4.0,1214.0,USA,USA
Male,1994-01-10 00:00:00+00:00,VilniusLithuania,97.5,5.0,146.0,2.0,21.0,189.0,14.0,5777.0,Lithuania,LTU
Male,1988-12-26 00:00:00+00:00,Finland,57.6,41.0,168.0,32.0,51.0,294.0,19.0,3448.0,Finland,FIN
Male,1989-05-31 00:00:00+00:00,MerrimacMassachusetts,27.5,2.0,6.0,0.0,0.0,8.0,23.0,1596.0,USA,USA
Female,1992-10-29 00:00:00+00:00,Massachusetts,9.9,4.0,35.0,2.0,5.0,50.0,31.0,541.0,USA,USA
Male,1985-03-04 00:00:00+00:00,Germany,119.8,8.0,267.0,39.0,6.0,320.0,0.0,7010.0,Germany,DEU
Male,1990-05-05 00:00:00+00:00,Leicester,48.7,59.0,107.0,0.0,27.0,213.0,19.0,2930.0,GBR,GBR
Male,1984-09-01 00:00:00+00:00,FortPierceFlorida,15.5,2.0,18.0,7.0,38.0,65.0,0.0,913.0,USA,USA
Male,1989-01-01 00:00:00+00:00,IowaCityIowa,58.3,31.0,208.0,55.0,6.0,320.0,33.0,3279.0,USA,USA
Male,1991-04-05 00:00:00+00:00,FcukinmadhouseUrwelcomehereaswell,40.6,4.0,51.0,10.0,96.0,161.0,0.0,2418.0,Urwelcomehereaswell,Invalid country name
Male,1989-02-07 00:00:00+00:00,RaleighNorthCarolinaNorthCarolinaState,271.7,1.0,878.0,0.0,3.0,977.0,89.0,16430.0,State,USA
Male,1988-02-08 00:00:00+00:00,Texas,113.8,76.0,277.0,32.0,16.0,449.0,2.0,6799.0,USA,USA
Female,1984-02-21 00:00:00+00:00,Canada,35.5,6.0,109.0,12.0,15.0,153.0,166.0,1535.0,Canada,CAN
Female,1988-01-16 00:00:00+00:00,MississaugaOntario,45.4,10.0,66.0,9.0,6.0,110.0,18.0,2694.0,Ontario,CAN
Female,1986-12-18 00:00:00+00:00,LondonUnitedKingdom,208.5,9.0,137.0,18.0,15.0,226.0,215.0,12223.0,Kingdom,BEL
Female,1986-08-27 00:00:00+00:00,azphx,9.2,3.0,5.0,0.0,2.0,10.0,37.0,499.0,azphx,Invalid country name
Female,1990-03-17 00:00:00+00:00,Saturn,87.7,9.0,284.0,6.0,11.0,321.0,23.0,5197.0,Saturn,Invalid country name
Female,1990-02-24 00:00:00+00:00,wellwouldntyouliketoknow,4.7,3.0,5.0,0.0,2.0,10.0,0.0,275.0,wellwouldntyouliketoknow,Invalid country name
Male,1978-09-02 00:00:00+00:00,Acountry,29.3,7.0,117.0,1.0,34.0,231.0,1.0,1731.0,Acountry,Invalid country name
Male,1982-06-02 00:00:00+00:00,grimstadnorway,61.3,15.0,121.0,0.0,0.0,136.0,0.0,3672.0,grimstadnorway,Invalid country name
Female,1991-12-14 00:00:00+00:00,Limbo,0.9,1.0,2.0,0.0,0.0,3.0,0.0,51.0,Limbo,Invalid country name
Male,2007-12-29 00:00:00+00:00,MexicoCity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,City,KAZ
Male,1985-07-03 00:00:00+00:00,HelsinkiFinland,190.9,82.0,387.0,48.0,4.0,593.0,43.0,11404.0,Finland,FIN
Male,1989-08-31 00:00:00+00:00,Melbourne,40.1,9.0,88.0,2.0,24.0,123.0,18.0,2385.0,AUS,AUS
Male,1989-09-04 00:00:00+00:00,CancunMexico,6.9,3.0,14.0,1.0,5.0,24.0,6.0,406.0,Mexico,MEX
Female,1988-03-20 00:00:00+00:00,MinneapolisMN,53.0,9.0,158.0,7.0,26.0,215.0,0.0,3117.0,USA,USA
Male,1987-05-23 00:00:00+00:00,SterlingHeightsMichigan,93.1,17.0,107.0,8.0,10.0,150.0,3.0,5638.0,USA,USA
Male,1992-08-28 00:00:00+00:00,CivitavecchiaItaly,0.2,0.0,1.0,0.0,0.0,1.0,0.0,13.0,Italy,ITA
Female,1986-12-28 00:00:00+00:00,LublinPoland,48.9,10.0,124.0,7.0,4.0,158.0,0.0,2861.0,Poland,POL
Female,1988-11-08 00:00:00+00:00,RandomPlaces,140.1,3.0,582.0,2.0,57.0,697.0,2.0,9005.0,Places,Invalid country name
Female,1991-06-28 00:00:00+00:00,PerthWesternAustralia,8.2,1.0,19.0,2.0,13.0,35.0,0.0,493.0,Australia,AUS
Male,1991-02-16 00:00:00+00:00,ViseuPortugal,6.5,5.0,21.0,0.0,5.0,32.0,0.0,371.0,Portugal,PRT
Female,1991-08-03 00:00:00+00:00,Israel,27.0,4.0,74.0,8.0,40.0,138.0,3.0,1566.0,Israel,ISR
Female,1985-12-07 00:00:00+00:00,Poland,5.3,4.0,11.0,0.0,2.0,18.0,0.0,317.0,Poland,POL
Male,1995-10-11 00:00:00+00:00,PiasecznoPoland,32.5,5.0,41.0,12.0,4.0,63.0,16.0,1934.0,Poland,POL
Female,1986-07-16 00:00:00+00:00,RFMoscow,2.0,1.0,7.0,0.0,8.0,16.0,0.0,110.0,RUS,RUS
Male,2007-05-14 00:00:00+00:00,Singapore,34.2,18.0,137.0,4.0,7.0,178.0,0.0,2015.0,Singapore,SGP
Female,1993-02-18 00:00:00+00:00,CarolinaPuertoRico,82.6,12.0,268.0,27.0,120.0,496.0,8.0,4992.0,Rico,PRI
Male,1988-01-26 00:00:00+00:00,LawrenceKS,16.1,7.0,36.0,5.0,36.0,94.0,6.0,925.0,USA,USA
Female,1989-04-10 00:00:00+00:00,SHINY,58.3,55.0,310.0,9.0,86.0,468.0,3.0,4100.0,USA,USA
Female,1990-11-13 00:00:00+00:00,UK,1.1,1.0,4.0,0.0,4.0,9.0,0.0,53.0,GBR,GBR
Male,1990-04-17 00:00:00+00:00,LeMoon,7.0,0.0,7.0,0.0,0.0,8.0,7.0,399.0,Moon,Invalid country name
Male,1984-01-09 00:00:00+00:00,CumbriaEngland,61.2,3.0,170.0,26.0,22.0,493.0,10.0,3598.0,England,GBR
Male,1992-11-02 00:00:00+00:00,potatosand,12.1,3.0,11.0,0.0,0.0,14.0,10.0,704.0,potatosand,Invalid country name
Male,1988-09-29 00:00:00+00:00,Chicago,120.4,1.0,472.0,38.0,9.0,532.0,65.0,7204.0,Chicago,Invalid country name
Male,1983-10-16 00:00:00+00:00,SaoPauloBrazil,257.7,136.0,647.0,31.0,139.0,1019.0,137.0,15657.0,Brazil,BRA
Female,1988-05-18 00:00:00+00:00,DogsthorpePeterborough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peterborough,GBR
Male,1991-05-06 00:00:00+00:00,Delaware,52.0,2.0,49.0,0.0,0.0,51.0,45.0,3145.0,USA,USA
Male,1992-03-07 00:00:00+00:00,SpringTexas,31.0,6.0,91.0,12.0,4.0,124.0,0.0,1799.0,USA,USA
Male,1990-12-05 00:00:00+00:00,TorontoOntarioCanada,68.9,10.0,85.0,0.0,0.0,210.0,0.0,4151.0,Canada,CAN
Female,1989-04-10 00:00:00+00:00,here,59.9,20.0,148.0,40.0,34.0,251.0,0.0,3546.0,here,CRI
Female,1989-05-11 00:00:00+00:00,SanFranciscoCalifornia,15.8,10.0,25.0,0.0,0.0,35.0,0.0,943.0,USA,USA
Male,1991-08-14 00:00:00+00:00,PampangaPhilippines,1.0,0.0,3.0,0.0,0.0,3.0,0.0,62.0,Philippines,PHL
Male,1992-10-18 00:00:00+00:00,MiamiFlorida,5.5,9.0,17.0,0.0,0.0,26.0,0.0,326.0,USA,USA
Male,1989-09-16 00:00:00+00:00,Santiago,28.8,4.0,34.0,2.0,21.0,61.0,0.0,1718.0,Santiago,DOM
Male,1992-06-09 00:00:00+00:00,canada,13.5,8.0,8.0,4.0,3.0,26.0,3.0,803.0,canada,CAN
Male,1988-01-08 00:00:00+00:00,Scotland,20.8,28.0,54.0,1.0,25.0,108.0,0.0,1258.0,Scotland,GBR
Male,1991-03-27 00:00:00+00:00,NanaimoBC,6.8,1.0,1.0,0.0,0.0,2.0,5.0,409.0,CAN,CAN
Female,1994-12-05 00:00:00+00:00,Singapore,144.8,13.0,649.0,192.0,33.0,887.0,3.0,8925.0,Singapore,SGP
Female,1992-08-27 00:00:00+00:00,AdelaideAustralia,21.0,6.0,60.0,7.0,13.0,94.0,0.0,1228.0,Australia,AUS
Female,1992-02-23 00:00:00+00:00,Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,USA
Male,1987-10-24 00:00:00+00:00,Utah,13.0,17.0,30.0,0.0,97.0,145.0,14.0,726.0,USA,USA
Male,1991-11-06 00:00:00+00:00,Lithuania,49.6,0.0,197.0,1.0,14.0,216.0,9.0,2857.0,Lithuania,LTU
Male,1990-07-24 00:00:00+00:00,Master,82.7,10.0,137.0,0.0,0.0,172.0,0.0,4926.0,Master,Invalid country name
Female,1989-06-20 00:00:00+00:00,BrazilSatildeoPaulo,7.7,1.0,8.0,0.0,0.0,9.0,13.0,410.0,BRA,BRA
Female,1986-01-10 00:00:00+00:00,Finland,27.3,7.0,77.0,5.0,4.0,94.0,2.0,1591.0,Finland,FIN
Male,1991-02-10 00:00:00+00:00,LatviaRiga,21.2,9.0,54.0,3.0,0.0,71.0,0.0,1265.0,Riga,LVA
Male,1989-04-01 00:00:00+00:00,UK,14.4,0.0,43.0,2.0,19.0,67.0,6.0,820.0,GBR,GBR
Male,1985-11-12 00:00:00+00:00,QCPhilippines,47.9,32.0,127.0,37.0,24.0,235.0,10.0,2792.0,Philippines,PHL
Male,1991-11-23 00:00:00+00:00,LithuaniaKaunas,36.3,6.0,122.0,1.0,194.0,343.0,10.0,2115.0,Kaunas,LTU
Female,1993-09-12 00:00:00+00:00,CoronaCalifornia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,USA
Male,1989-07-15 00:00:00+00:00,BuffaloNewYork,31.7,2.0,105.0,0.0,4.0,111.0,23.0,1775.0,GBR,GBR
Female,1989-07-21 00:00:00+00:00,NorthWilkesboroNorthCarolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carolina,USA
Female,1993-11-12 00:00:00+00:00,NewYorkNY,68.4,5.0,320.0,9.0,19.0,398.0,5.0,3904.0,USA,USA
Male,1990-05-10 00:00:00+00:00,Lithuania,248.0,9.0,824.0,28.0,7.0,869.0,1.0,14713.0,Lithuania,LTU
Male,1986-12-04 00:00:00+00:00,Elmshorn,88.5,40.0,395.0,11.0,18.0,465.0,17.0,5094.0,Elmshorn,Invalid country name
Male,1984-07-24 00:00:00+00:00,SitiawanPerak,27.6,16.0,96.0,11.0,2.0,128.0,0.0,1619.0,Perak,MYS
Female,1989-07-24 00:00:00+00:00,TilburgNederland,0.3,1.0,0.0,0.0,0.0,1.0,0.0,20.0,Nederland,Invalid country name
Male,1992-10-18 00:00:00+00:00,Scotland,113.4,3.0,241.0,11.0,57.0,359.0,16.0,6722.0,Scotland,GBR
Male,1991-08-06 00:00:00+00:00,DelanoCA,84.3,12.0,279.0,11.0,16.0,319.0,44.0,5018.0,USA,USA
Male,1988-06-28 00:00:00+00:00,BogotaacuteColombia,58.3,6.0,55.0,1.0,12.0,76.0,149.0,3704.0,Colombia,COL
Male,1990-05-01 00:00:00+00:00,HomewoodIL,744.4,37.0,1808.0,0.0,21.0,1867.0,4.0,47751.0,USA,USA
Male,1981-03-06 00:00:00+00:00,CentralCoastAustralia,10.3,0.0,32.0,1.0,2.0,36.0,0.0,625.0,Australia,AUS
Male,1988-03-25 00:00:00+00:00,CuritibaParanaacute,11.0,0.0,4.0,1.0,0.0,5.0,13.0,647.0,Paranaacute,Invalid country name
Male,1983-10-19 00:00:00+00:00,VictorvilleCalifornia,408.1,33.0,2326.0,5.0,59.0,2425.0,2.0,25560.0,USA,USA
Male,1989-06-07 00:00:00+00:00,BotosaniRomania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,ROU
Male,1986-05-05 00:00:00+00:00,Kansas,17.3,0.0,10.0,2.0,4.0,16.0,17.0,1014.0,USA,USA
Male,1985-09-04 00:00:00+00:00,LongBeachCalifornia,45.3,21.0,113.0,0.0,21.0,155.0,0.0,2687.0,USA,USA
Male,1988-12-10 00:00:00+00:00,ParadigmCity,2.7,6.0,3.0,0.0,1.0,10.0,0.0,158.0,City,KAZ
Male,1984-06-19 00:00:00+00:00,LatisanaUdine,69.9,14.0,90.0,1.0,18.0,141.0,0.0,4165.0,Udine,ITA
Male,1989-11-22 00:00:00+00:00,KL,43.2,16.0,73.0,6.0,15.0,110.0,11.0,2568.0,KL,FLK
Male,1989-04-25 00:00:00+00:00,underthebridge,200.1,6.0,1381.0,72.0,225.0,1684.0,32.0,14103.0,underthebridge,Invalid country name
Male,1980-03-22 00:00:00+00:00,Israel,4.3,0.0,13.0,0.0,1.0,14.0,0.0,237.0,Israel,ISR
Male,1987-09-02 00:00:00+00:00,TheNetherlands,266.9,17.0,730.0,101.0,94.0,999.0,58.0,15816.0,Netherlands,NLD
Male,1989-08-18 00:00:00+00:00,London,132.3,27.0,443.0,11.0,13.0,522.0,0.0,7859.0,GBR,GBR
Male,1991-09-30 00:00:00+00:00,PanevezysLithuania,81.8,15.0,202.0,5.0,3.0,240.0,0.0,4878.0,Lithuania,LTU
Female,1994-03-15 00:00:00+00:00,Germany,20.5,1.0,15.0,0.0,15.0,31.0,7.0,1238.0,Germany,DEU
Female,1993-08-23 00:00:00+00:00,Lithuania,29.3,9.0,66.0,4.0,15.0,95.0,2.0,1738.0,Lithuania,LTU
Female,1995-07-26 00:00:00+00:00,BrusselsBelgium,28.3,10.0,18.0,0.0,0.0,28.0,21.0,1682.0,Belgium,BEL
Male,1978-04-21 00:00:00+00:00,NewYorkCity,12.1,2.0,28.0,0.0,3.0,34.0,1.0,714.0,City,KAZ
Male,1987-10-06 00:00:00+00:00,Toronto,5.0,6.0,2.0,1.0,0.0,10.0,4.0,301.0,CAN,CAN
Male,1988-02-28 00:00:00+00:00,Yukitan,149.7,0.0,150.0,0.0,3.0,153.0,200.0,9277.0,Yukitan,Invalid country name
Male,1986-02-14 00:00:00+00:00,DenmarkHammerumHerning,47.8,7.0,133.0,21.0,5.0,182.0,19.0,2858.0,DNK,DNK
Male,1987-08-03 00:00:00+00:00,NewYorkNewYork,23.8,6.0,30.0,15.0,13.0,65.0,0.0,1407.0,GBR,GBR
Female,1993-09-27 00:00:00+00:00,Illinois,0.9,1.0,1.0,0.0,0.0,2.0,0.0,53.0,USA,USA
Male,1984-08-07 00:00:00+00:00,WestPalmBeachFlorida,2.0,0.0,7.0,0.0,1.0,8.0,0.0,118.0,USA,USA
Male,1988-05-28 00:00:00+00:00,SwedenOumlstersund,23.8,2.0,70.0,0.0,0.0,72.0,0.0,1399.0,Oumlstersund,Invalid country name
Female,1987-03-20 00:00:00+00:00,Oklahoma,83.8,7.0,206.0,0.0,27.0,240.0,0.0,4894.0,USA,USA
Female,1991-04-25 00:00:00+00:00,PharrTexas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,USA
Male,1990-03-19 00:00:00+00:00,LangleyBritishColumbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Columbia,CAN
Female,1990-01-25 00:00:00+00:00,Hessen,111.8,2.0,93.0,7.0,12.0,116.0,187.0,6222.0,Hessen,DEU
Male,1990-08-19 00:00:00+00:00,TheWorld,7.6,4.0,26.0,0.0,0.0,30.0,0.0,412.0,World,Invalid country name
Male,1984-01-01 00:00:00+00:00,KualaLumpurMalaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malaysia,MYS
Female,1994-01-11 00:00:00+00:00,LittleRockArkansas,15.4,2.0,18.0,3.0,4.0,27.0,0.0,900.0,USA,USA
Male,1982-12-05 00:00:00+00:00,LisbonPortugal,236.2,109.0,793.0,46.0,139.0,1241.0,12.0,14054.0,Portugal,PRT
Female,1991-03-01 00:00:00+00:00,SylmarCalifornia,1.7,6.0,3.0,2.0,1.0,12.0,0.0,105.0,USA,USA
Female,1986-06-04 00:00:00+00:00,CambyIndiana,23.3,1.0,60.0,30.0,42.0,149.0,2.0,1338.0,Indiana,USA
Male,1986-05-21 00:00:00+00:00,UKYorkshire,88.9,16.0,101.0,5.0,29.0,158.0,112.0,5269.0,GBR,GBR
Female,1981-12-02 00:00:00+00:00,Tampa,49.1,44.0,94.0,9.0,38.0,190.0,12.0,2907.0,Tampa,Invalid country name
Male,1993-05-27 00:00:00+00:00,Brazil,83.3,0.0,131.0,1.0,23.0,175.0,1.0,5035.0,Brazil,BRA
Male,1993-09-04 00:00:00+00:00,outerspace,50.9,24.0,183.0,30.0,38.0,295.0,1.0,2861.0,outerspace,Invalid country name
Male,1983-01-08 00:00:00+00:00,RadfordVA,172.3,27.0,663.0,9.0,128.0,848.0,0.0,10483.0,USA,USA
Male,1983-09-19 00:00:00+00:00,MantuaNewJersey,64.2,4.0,281.0,30.0,3.0,325.0,4.0,3966.0,Jersey,JEY
Male,1991-05-17 00:00:00+00:00,SydneyAustralia,10.1,2.0,10.0,0.0,1.0,14.0,10.0,600.0,Australia,AUS
Male,1988-01-26 00:00:00+00:00,Nowhere,82.8,3.0,102.0,29.0,136.0,276.0,32.0,4849.0,Nowhere,Invalid country name
Female,1990-11-28 00:00:00+00:00,SofiaBulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,BGR
Male,1988-09-05 00:00:00+00:00,NesoddenNorway,40.8,4.0,62.0,0.0,1.0,68.0,0.0,2423.0,Norway,NOR
Male,1991-03-04 00:00:00+00:00,MelbourneAustralia,15.6,6.0,45.0,1.0,24.0,89.0,4.0,989.0,Australia,AUS
Male,1992-10-13 00:00:00+00:00,Lithuania,50.4,3.0,81.0,5.0,1.0,91.0,19.0,3025.0,Lithuania,LTU
Male,1983-12-01 00:00:00+00:00,vilnius,1.3,0.0,1.0,0.0,1.0,3.0,5.0,72.0,vilnius,LTU
Male,1986-09-16 00:00:00+00:00,Douradosbrasil,22.5,25.0,37.0,0.0,0.0,62.0,2.0,1375.0,Douradosbrasil,Invalid country name
